@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,compilationTime_!_ 2017:09:08:17:32:14,,,,,
@-header,columnCount_!_ 7,,,,,
@-header,maximumScore_!_ 100,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 39,,,,,
@-header,courseName_!_ Bachelor of Science in Nursing (In-Service),,,,,
@-header,year_!_ 2,,,,,
@-header,semester_!_ 0,,,,,
@-header,batchId_!_ 6,,,,,
@-header,batchName_!_ 2014/2015,,,,,
@-header,flags_!_ 0,,,,,
,,,,,,
,,,,,,96
Ref,GPA,Reg Number,Flags,Details,res,Community  Health Nursing
837,,TUMA/KCMUCo/BSC.N/2015/2016/0732,9,,,50
832,,TUMA/KCMUCo/BSC.N/2015/2016/0803,65,,,50
