@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,compilationTime_!_ 2018:11:24:16:53:45,,,,,
@-header,columnCount_!_ 7,,,,,
@-header,maximumScore_!_ 100,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 29,,,,,
@-header,courseName_!_ MMed in Paediatrics and Child Health,,,,,
@-header,year_!_ 4,,,,,
@-header,semester_!_ 2,,,,,
@-header,batchId_!_ 5,,,,,
@-header,batchName_!_ 2013/2014,,,,,
@-header,flags_!_ 0,,,,,
,,,,,,
,,,,,,1268
Ref,GPA,Reg Number,Flags,Details,res,Final University Exam
105,,TUMA/KCMUCo/MMED.PAE/2016/2017/0108,65,,,78.7
112,,TUMA/KCMUCo/MMED.PAE/2016/2017/0109,65,,,79.4
371,,TUMA/KCMUCo/MMED.PAE/2016/2017/0110,65,,,75.4
173,,TUMA/KCMUCo/MMED.PAE/2016/2017/0111,65,,,81.8
67,,TUMA/KCMUCo/MMED.PAE/2016/2017/0112,65,,,78.7
366,,TUMA/KCMUCo/MMED.PAE/2016/2017/0113,65,,,74.8
