@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,
@-header,compilationTime_!_ 2018:04:23:17:00:25,,,,,,,,,,
@-header,columnCount_!_ 12,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,
@-header,courseId_!_ 9,,,,,,,,,,
@-header,courseName_!_ Doctor of Medicine,,,,,,,,,,
@-header,year_!_ 1,,,,,,,,,,
@-header,semester_!_ 2,,,,,,,,,,
@-header,batchId_!_ 4,,,,,,,,,,
@-header,batchName_!_ 2012/2013,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,
,,,,,,,,,,,
,,,,,,612,613,614,615,616,617
Ref,GPA,Reg Number,Flags,Details,res,Anatomy,Biochemistry,Physiology,Community Health,Epidemiology and Biostatistics,Psychology
1012,,TUMA/KCMUCo/MD/2015/2016/2488,65,,,68,71,68,62,65,70
1436,,TUMA/KCMUCo/MD/2015/2016/2489,65,,,55,58,55,65,57,72
1629,,TUMA/KCMUCo/MD/2015/2016/2490,65,,,61,68,58,72,66,69
1879,,TUMA/KCMUCo/MD/2015/2016/2491,65,,,55,54,67,65,54,72
1296,,TUMA/KCMUCo/MD/2015/2016/2492,65,,,55,57,63,59,55,59
1744,,TUMA/KCMUCo/MD/2015/2016/2493,65,,,58,65,60,66,57,85
1718,,TUMA/KCMUCo/MD/2015/2016/2494,65,,,52,64,57,60,50,70
1041,,TUMA/KCMUCo/MD/2015/2016/2495,65,,,58,56,53,66,55,61
1840,,TUMA/KCMUCo/MD/2015/2016/2496,65,,,57,63,60,59,55,67
1768,,TUMA/KCMUCo/MD/2015/2016/2497,65,,,62,63,55,64,62,65
1834,,TUMA/KCMUCo/MD/2015/2016/2498,65,,,71,65,58,68,58,84
1804,,TUMA/KCMUCo/MD/2015/2016/2499,65,,,61,67,58,68,63,78
1867,,TUMA/KCMUCo/MD/2015/2016/2500,65,,,50,57,54,64,50,83
1426,,TUMA/KCMUCo/MD/2015/2016/2501,65,,,62,70,59,66,64,78
1388,,TUMA/KCMUCo/MD/2015/2016/2502,65,,,61,65,54,65,60,70
1197,,TUMA/KCMUCo/MD/2015/2016/2503,65,,,67,68,66,70,67,74
1129,,TUMA/KCMUCo/MD/2015/2016/2505,65,,,65,50,54,66,56,65
1794,,TUMA/KCMUCo/MD/2015/2016/2506,65,,,64,64,58,62,66,71
972,,TUMA/KCMUCo/MD/2015/2016/2507,65,,,51,64,53,70,60,72
973,,TUMA/KCMUCo/MD/2015/2016/2508,65,,,50,54,50,62,52,59
1707,,TUMA/KCMUCo/MD/2015/2016/2509,65,,,65,66,71,60,62,66
1270,,TUMA/KCMUCo/MD/2015/2016/2510,65,,,71,65,63,65,54,56
1189,,TUMA/KCMUCo/MD/2015/2016/2511,65,,,71,68,63,72,62,82
1347,,TUMA/KCMUCo/MD/2015/2016/2512,65,,,68,63,56,62,56,88
975,,TUMA/KCMUCo/MD/2015/2016/2513,65,,,51,50,50,62,50,67
985,,TUMA/KCMUCo/MD/2015/2016/2514,65,,,50,51,50,64,51,64
1256,,TUMA/KCMUCo/MD/2015/2016/2515,65,,,72,76,69,62,61,81
1040,,TUMA/KCMUCo/MD/2015/2016/2516,65,,,60,61,57,63,55,57
1072,,TUMA/KCMUCo/MD/2015/2016/2518,65,,,56,58,54,71,55,67
1317,,TUMA/KCMUCo/MD/2015/2016/2519,65,,,68,74,61,64,57,82
