@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,
@-header,courseId_!_ 7,,,,,,,,,,
@-header,courseName_!_ Diploma Health Laboratory Sciences,,,,,,,,,,
@-header,year_!_ 1,,,,,,,,,,
@-header,semester_!_ 2,,,,,,,,,,
@-header,batchId_!_ 8,,,,,,,,,,
@-header,batchName_!_ 2016/2017,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,
@-header,compilationTime_!_ 2017:07:21:15:46:24,,,,,,,,,,
@-header,columnCount_!_ 12,,,,,,,,,,
,,,,,,,,,,,
,,,,,,300,302,303,353,299,304
Ref,GPA,Reg Number,Flags,Details,res,Immunology and immunodiagnostics,Microbiology,Histopathology and Morbid anatomy,Blood Transfusion,Human Physiology & Body fluids,Clinical Chemistry
3362,,TUMA/KCMUCo/DHLSc/2015/2016/0429,15,,,17,45,0,0,58,45
4715,,TUMA/KCMUCo/DHLSc/2016/2017/0481,9,,,61,61,53,64,62,59
4736,,TUMA/KCMUCo/DHLSc/2016/2017/0482,65,,,78,61,72,78,56,59
4741,,TUMA/KCMUCo/DHLSc/2016/2017/0483,11,,,69,64,62,62,40,48
4744,,TUMA/KCMUCo/DHLSc/2016/2017/0484,9,,,54,79,75,81,75,63
4746,,TUMA/KCMUCo/DHLSc/2016/2017/0485,9,,,70,67,74,86,64,63
4747,,TUMA/KCMUCo/DHLSc/2016/2017/0486,9,,,65,79,74,85,70,64
4753,,TUMA/KCMUCo/DHLSc/2016/2017/0487,9,,,68,80,79,82,67,67
4758,,TUMA/KCMUCo/DHLSc/2016/2017/0488,9,,,69,76,76,95,71,63
4761,,TUMA/KCMUCo/DHLSc/2016/2017/0489,9,,,56,70,71,77,63,61
4766,,TUMA/KCMUCo/DHLSc/2016/2017/0490,65,,,61,70,68,85,74,63
4770,,TUMA/KCMUCo/DHLSc/2016/2017/0491,11,,,50,60,55,75,54,41
4774,,TUMA/KCMUCo/DHLSc/2016/2017/0492,65,,,75,79,75,89,76,69
4781,,TUMA/KCMUCo/DHLSc/2016/2017/0493,9,,,66,56,66,76,60,54
4783,,TUMA/KCMUCo/DHLSc/2016/2017/0494,67,,,54,50,63,77,59,48
4792,,TUMA/KCMUCo/DHLSc/2016/2017/0495,9,,,55,54,69,68,60,53
4795,,TUMA/KCMUCo/DHLSc/2016/2017/0496,9,,,54,68,66,76,64,53
4799,,TUMA/KCMUCo/DHLSc/2016/2017/0497,65,,,54,74,60,81,59,55
4804,,TUMA/KCMUCo/DHLSc/2016/2017/0498,9,,,67,72,75,72,72,67
4819,,TUMA/KCMUCo/DHLSc/2016/2017/0499,9,,,66,82,75,81,77,61
4821,,TUMA/KCMUCo/DHLSc/2016/2017/0500,9,,,88,76,78,88,72,58
4827,,TUMA/KCMUCo/DHLSc/2016/2017/0501,11,,,64,55,67,81,53,45
4830,,TUMA/KCMUCo/DHLSc/2016/2017/0502,9,,,77,64,74,80,65,52
4831,,TUMA/KCMUCo/DHLSc/2016/2017/0503,9,,,68,64,75,79,64,54
4843,,TUMA/KCMUCo/DHLSc/2016/2017/0504,11,,,53,54,66,73,63,46
4846,,TUMA/KCMUCo/DHLSc/2016/2017/0505,11,,,39,51,64,82,52,51
4851,,TUMA/KCMUCo/DHLSc/2016/2017/0506,9,,,72,64,68,73,68,70
4867,,TUMA/KCMUCo/DHLSc/2016/2017/0507,11,,,55,44,56,71,59,50
