@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,maximumScore_!_ 20,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 8,,,,,
@-header,courseName_!_ Bachelor of Science in Health Laboratory Science,,,,,
@-header,year_!_ 2,,,,,
@-header,semester_!_ 1,,,,,
@-header,batchId_!_ 7,,,,,
@-header,batchName_!_ 2015/2016,,,,,
@-header,flags_!_ 0,,,,,
@-header,compilationTime_!_ 2017:03:01:12:33:05,,,,,
@-header,columnCount_!_ 7,,,,,
,,,,,,
,,,,,,207
Ref,GPA,Reg Number,Flags,Details,res,Parasitology
2781,,TUMA/KCMUCo/BScHLSc/2015/2016/0547,9,,,16
2819,,TUMA/KCMUCo/BScHLSc/2015/2016/0671,9,,,16
2832,,TUMA/KCMUCo/BScHLSc/2015/2016/0597,9,,,16
2882,,TUMA/KCMUCo/BScHLSc/2015/2016/0649,9,,,16
2915,,TUMA/KCMUCo/BScHLSc/2015/2016/0548,9,,,16
2921,,TUMA/KCMUCo/BScHLSc/2015/2016/0627,9,,,18
2926,,TUMA/KCMUCo/BScHLSc/2015/2016/0578,9,,,15
2957,,TUMA/KCMUCo/BScHLSc/2015/2016/0606,9,,,18
2959,,TUMA/KCMUCo/BScHLSc/2015/2016/0626,9,,,18
3026,,TUMA/KCMUCo/BScHLSc/2015/2016/0590,9,,,16
3028,,TUMA/KCMUCo/BScHLSc/2015/2016/0685,9,,,17
3067,,TUMA/KCMUCo/BScHLSc/2015/2016/0639,9,,,18
3108,,TUMA/KCMUCo/BScHLSc/2015/2016/0636,9,,,18
3110,,TUMA/KCMUCo/BScHLSc/2015/2016/0620,9,,,18
3113,,TUMA/KCMUCo/BScHLSc/2015/2016/0614,9,,,18
3122,,TUMA/KCMUCo/BScHLSc/2015/2016/0604,9,,,16
3127,,TUMA/KCMUCo/BScHLSc/2015/2016/0690,9,,,17
3132,,TUMA/KCMUCo/BScHLSc/2015/2016/0650,9,,,16
3134,,TUMA/KCMUCo/BScHLSc/2015/2016/0625,9,,,18
3138,,TUMA/KCMUCo/BScHLSc/2015/2016/0588,9,,,16
3139,,TUMA/KCMUCo/BScHLSc/2015/2016/0623,9,,,18
3145,,TUMA/KCMUCo/BScHLSc/2015/2016/0583,9,,,16
3178,,TUMA/KCMUCo/BScHLSc/2015/2016/0580,9,,,15
3186,,TUMA/KCMUCo/BScHLSc/2015/2016/0658,9,,,16
3190,,TUMA/KCMUCo/BScHLSc/2015/2016/0665,65,,,
3208,,TUMA/KCMUCo/BScHLSc/2015/2016/0642,9,,,16
3219,,TUMA/KCMUCo/BScHLSc/2015/2016/0591,9,,,16
3232,,TUMA/KCMUCo/BScHLSc/2015/2016/0697,9,,,17
3239,,TUMA/KCMUCo/BScHLSc/2015/2016/0582,9,,,15
3251,,TUMA/KCMUCo/BScHLSc/2015/2016/0595,9,,,16
3256,,TUMA/KCMUCo/BScHLSc/2015/2016/0670,9,,,17
3303,,TUMA/KCMUCo/BScHLSc/2015/2016/0592,9,,,16
3308,,TUMA/KCMUCo/BScHLSc/2015/2016/0594,9,,,16
3314,,TUMA/KCMUCo/BScHLSc/2015/2016/0669,9,,,17
3315,,TUMA/KCMUCo/BScHLSc/2015/2016/0598,9,,,16
3351,,TUMA/KCMUCo/BScHLSc/2015/2016/0574,9,,,15
3352,,TUMA/KCMUCo/BScHLSc/2015/2016/0593,9,,,16
3353,,TUMA/KCMUCo/BScHLSc/2015/2016/0581,9,,,15
3360,,TUMA/KCMUCo/BScHLSc/2015/2016/0585,9,,,16
3367,,TUMA/KCMUCo/BScHLSc/2015/2016/0692,9,,,17
3380,,TUMA/KCMUCo/BScHLSc/2015/2016/0645,9,,,16
3382,,TUMA/KCMUCo/BScHLSc/2015/2016/0558,9,,,15
3399,,TUMA/KCMUCo/BScHLSc/2015/2016/0553,9,,,16
3400,,TUMA/KCMUCo/BScHLSc/2015/2016/0549,9,,,16
3406,,TUMA/KCMUCo/BScHLSc/2015/2016/0663,9,,,16
3411,,TUMA/KCMUCo/BScHLSc/2015/2016/0551,9,,,16
3439,,TUMA/KCMUCo/BScHLSc/2015/2016/0554,9,,,16
3447,,TUMA/KCMUCo/BScHLSc/2015/2016/0687,9,,,17
3488,,TUMA/KCMUCo/BScHLSc/2015/2016/0545,65,,,17
3489,,TUMA/KCMUCo/BScHLSc/2015/2016/0599,9,,,16
3503,,TUMA/KCMUCo/BScHLSc/2015/2016/0686,9,,,17
3512,,TUMA/KCMUCo/BScHLSc/2015/2016/0630,9,,,18
3535,,TUMA/KCMUCo/BScHLSc/2015/2016/0586,9,,,16
3597,,TUMA/KCMUCo/BScHLSc/2015/2016/0589,9,,,16
3616,,TUMA/KCMUCo/BScHLSc/2015/2016/0666,9,,,17
3660,,TUMA/KCMUCo/BScHLSc/2015/2016/0584,9,,,16
3661,,TUMA/KCMUCo/BScHLSc/2015/2016/0681,9,,,17
3683,,TUMA/KCMUCo/BScHLSc/2015/2016/0601,9,,,16
3749,,TUMA/KCMUCo/BScHLSc/2015/2016/0676,65,,,17
