@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,compilationTime_!_ 2017:08:23:18:15:55,,,,,
@-header,columnCount_!_ 7,,,,,
@-header,maximumScore_!_ 100,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 4,,,,,
@-header,courseName_!_ Bachelor of Science in Physiotherapy,,,,,
@-header,year_!_ 1,,,,,
@-header,semester_!_ 1,,,,,
@-header,batchId_!_ 8,,,,,
@-header,batchName_!_ 2016/2017,,,,,
@-header,flags_!_ 16,,,,,
,,,,,,
,,,,,,206
Ref,GPA,Reg Number,Flags,Details,res,Parasitology
6119,,TUMA/KCMUCo/BScPhysio/2016/2017/0317,9,,,70
6373,,TUMA/KCMUCo/BScPhysio/2016/2017/0318,9,,,62
4803,,TUMA/KCMUCo/BScPhysio/2016/2017/0319,9,,,61
5061,,TUMA/KCMUCo/BScPhysio/2016/2017/0320,9,,,69
5102,,TUMA/KCMUCo/BScPhysio/2016/2017/0321,9,,,73
5142,,TUMA/KCMUCo/BScPhysio/2016/2017/0322,9,,,65
5154,,TUMA/KCMUCo/BScPhysio/2016/2017/0323,9,,,71
5167,,TUMA/KCMUCo/BScPhysio/2016/2017/0324,9,,,62
5223,,TUMA/KCMUCo/BScPhysio/2016/2017/0325,9,,,65
5309,,TUMA/KCMUCo/BScPhysio/2016/2017/0326,9,,,71
5335,,TUMA/KCMUCo/BScPhysio/2016/2017/0327,9,,,57
5345,,TUMA/KCMUCo/BScPhysio/2016/2017/0328,9,,,66
5472,,TUMA/KCMUCo/BScPhysio/2016/2017/0329,9,,,74
5539,,TUMA/KCMUCo/BScPhysio/2016/2017/0330,9,,,66
5610,,TUMA/KCMUCo/BScPhysio/2016/2017/0331,9,,,66
5640,,TUMA/KCMUCo/BScPhysio/2016/2017/0332,9,,,68
5645,,TUMA/KCMUCo/BScPhysio/2016/2017/0333,9,,,67
5646,,TUMA/KCMUCo/BScPhysio/2016/2017/0334,9,,,67
5777,,TUMA/KCMUCo/BScPhysio/2016/2017/0335,9,,,75
5796,,TUMA/KCMUCo/BScPhysio/2016/2017/0336,9,,,71
5869,,TUMA/KCMUCo/BScPhysio/2016/2017/0337,9,,,69
5947,,TUMA/KCMUCo/BScPhysio/2016/2017/0338,9,,,70
6040,,TUMA/KCMUCo/BScPhysio/2016/2017/0339,9,,,67
6115,,TUMA/KCMUCo/BScPhysio/2016/2017/0340,9,,,66
6118,,TUMA/KCMUCo/BScPhysio/2016/2017/0341,9,,,67
6161,,TUMA/KCMUCo/BScPhysio/2016/2017/0342,9,,,65
6252,,TUMA/KCMUCo/BScPhysio/2016/2017/0343,9,,,64
6253,,TUMA/KCMUCo/BScPhysio/2016/2017/0344,9,,,63
6562,,TUMA/KCMUCo/BScPhysio/2016/2017/0345,9,,,56
6648,,TUMA/KCMUCo/BScPhysio/2016/2017/0346,9,,,63
6754,,TUMA/KCMUCo/BScPhysio/2016/2017/0347,9,,,59
6809,,TUMA/KCMUCo/BScPhysio/2016/2017/0348,9,,,69
6880,,TUMA/KCMUCo/BScPhysio/2016/2017/0349,9,,,60
