@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,compilationTime_!_ 2017:03:30:12:37:39,,,,,
@-header,columnCount_!_ 7,,,,,
@-header,maximumScore_!_ 50,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 6,,,,,
@-header,courseName_!_ Bachelor of Science in Nursing,,,,,
@-header,year_!_ 1,,,,,
@-header,semester_!_ 1,,,,,
@-header,batchId_!_ 8,,,,,
@-header,batchName_!_ 2016/2017,,,,,
@-header,flags_!_ 16,,,,,
,,,,,,
,,,,,,75
Ref,GPA,Reg Number,Flags,Details,res,Pharmacology
4732,,TUMA/KCMUCo/BSC.N/2016/2017/0837,9,,,20
4780,,TUMA/KCMUCo/BSC.N/2016/2017/0838,9,,,23
4823,,TUMA/KCMUCo/BSC.N/2016/2017/0839,9,,,1
4862,,TUMA/KCMUCo/BSC.N/2016/2017/0840,9,,,0
4959,,TUMA/KCMUCo/BSC.N/2016/2017/0841,9,,,
5020,,TUMA/KCMUCo/BSC.N/2016/2017/0842,9,,,12
5082,,TUMA/KCMUCo/BSC.N/2016/2017/0843,9,,,50
5100,,TUMA/KCMUCo/BSC.N/2016/2017/0844,9,,,50
5101,,TUMA/KCMUCo/BSC.N/2016/2017/0845,9,,,1
5115,,TUMA/KCMUCo/BSC.N/2016/2017/0846,9,,,1
5157,,TUMA/KCMUCo/BSC.N/2016/2017/0847,9,,,2
5197,,TUMA/KCMUCo/BSC.N/2016/2017/0848,9,,,10
5198,,TUMA/KCMUCo/BSC.N/2016/2017/0849,9,,,11
5222,,TUMA/KCMUCo/BSC.N/2016/2017/0850,9,,,11
5232,,TUMA/KCMUCo/BSC.N/2016/2017/0851,9,,,12
5237,,TUMA/KCMUCo/BSC.N/2016/2017/0852,9,,,12
5242,,TUMA/KCMUCo/BSC.N/2016/2017/0853,9,,,13
5245,,TUMA/KCMUCo/BSC.N/2016/2017/0854,9,,,13
5257,,TUMA/KCMUCo/BSC.N/2016/2017/0855,9,,,14
5274,,TUMA/KCMUCo/BSC.N/2016/2017/0856,9,,,14
5297,,TUMA/KCMUCo/BSC.N/2016/2017/0857,9,,,15
5316,,TUMA/KCMUCo/BSC.N/2016/2017/0858,9,,,15
5339,,TUMA/KCMUCo/BSC.N/2016/2017/0859,9,,,16
5401,,TUMA/KCMUCo/BSC.N/2016/2017/0860,9,,,16
5464,,TUMA/KCMUCo/BSC.N/2016/2017/0861,9,,,17
5508,,TUMA/KCMUCo/BSC.N/2016/2017/0862,9,,,17
5522,,TUMA/KCMUCo/BSC.N/2016/2017/0863,9,,,18
5533,,TUMA/KCMUCo/BSC.N/2016/2017/0864,9,,,18
5545,,TUMA/KCMUCo/BSC.N/2016/2017/0865,9,,,19
5555,,TUMA/KCMUCo/BSC.N/2016/2017/0866,9,,,19
5556,,TUMA/KCMUCo/BSC.N/2016/2017/0867,9,,,20
5560,,TUMA/KCMUCo/BSC.N/2016/2017/0868,9,,,20
5564,,TUMA/KCMUCo/BSC.N/2016/2017/0869,9,,,21
5612,,TUMA/KCMUCo/BSC.N/2016/2017/0870,9,,,21
5614,,TUMA/KCMUCo/BSC.N/2016/2017/0871,9,,,22
5658,,TUMA/KCMUCo/BSC.N/2016/2017/0872,9,,,22
5741,,TUMA/KCMUCo/BSC.N/2016/2017/0873,9,,,23
5767,,TUMA/KCMUCo/BSC.N/2016/2017/0874,9,,,23
5790,,TUMA/KCMUCo/BSC.N/2016/2017/0875,9,,,24
5797,,TUMA/KCMUCo/BSC.N/2016/2017/0876,9,,,24
5848,,TUMA/KCMUCo/BSC.N/2016/2017/0877,9,,,25
5920,,TUMA/KCMUCo/BSC.N/2016/2017/0878,9,,,25
5993,,TUMA/KCMUCo/BSC.N/2016/2017/0879,9,,,26
6000,,TUMA/KCMUCo/BSC.N/2016/2017/0880,9,,,26
6097,,TUMA/KCMUCo/BSC.N/2016/2017/0881,9,,,27
6117,,TUMA/KCMUCo/BSC.N/2016/2017/0882,9,,,27
6132,,TUMA/KCMUCo/BSC.N/2016/2017/0883,9,,,28
6152,,TUMA/KCMUCo/BSC.N/2016/2017/0884,9,,,28
6180,,TUMA/KCMUCo/BSC.N/2016/2017/0885,9,,,29
6221,,TUMA/KCMUCo/BSC.N/2016/2017/0886,9,,,29
6245,,TUMA/KCMUCo/BSC.N/2016/2017/0887,9,,,30
6415,,TUMA/KCMUCo/BSC.N/2016/2017/0888,9,,,30
6617,,TUMA/KCMUCo/BSC.N/2016/2017/0889,9,,,31
6682,,TUMA/KCMUCo/BSC.N/2016/2017/0890,9,,,31
6718,,TUMA/KCMUCo/BSC.N/2016/2017/0891,9,,,32
6759,,TUMA/KCMUCo/BSC.N/2016/2017/0892,9,,,32
6776,,TUMA/KCMUCo/BSC.N/2016/2017/0893,9,,,33
6779,,TUMA/KCMUCo/BSC.N/2016/2017/0894,9,,,33
6863,,TUMA/KCMUCo/BSC.N/2016/2017/0895,9,,,34
6782,,TUMA/KCMUCo/BSC.N/2016/2017/0896,9,,,34
