@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,compilationTime_!_ 2017:03:27:15:07:06,,,,,
@-header,columnCount_!_ 7,,,,,
@-header,maximumScore_!_ 100,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 9,,,,,
@-header,courseName_!_ Doctor of Medicine,,,,,
@-header,year_!_ 3,,,,,
@-header,semester_!_ 1,,,,,
@-header,batchId_!_ 6,,,,,
@-header,batchName_!_ 2014/2015,,,,,
@-header,flags_!_ 0,,,,,
,,,,,,
,,,,,,181
Ref,GPA,Reg Number,Flags,Details,res,Clinical Practical Skills Training
550,,TUMA/KCMUCo/MD/2015/2016/2521,9,,,50
542,,TUMA/KCMUCo/MD/2015/2016/2522,65,,,90
547,,TUMA/KCMUCo/MD/2015/2016/2523,9,,,28
602,,TUMA/KCMUCo/MD/2015/2016/2524,9,,,100
529,,TUMA/KCMUCo/MD/2015/2016/2525,65,,,72
608,,TUMA/KCMUCo/MD/2015/2016/2526,65,,,72
834,,TUMA/KCMUCo/MD/2015/2016/2528,9,,,72
573,,TUMA/KCMUCo/MD/2015/2016/2530,9,,,72
671,,TUMA/KCMUCo/MD/2015/2016/2531,9,,,72
468,,TUMA/KCMUCo/MD/2015/2016/2533,9,,,72
657,,TUMA/KCMUCo/MD/2015/2016/2534,9,,,72
586,,TUMA/KCMUCo/MD/2015/2016/2535,9,,,72
549,,TUMA/KCMUCo/MD/2015/2016/2536,9,,,72
665,,TUMA/KCMUCo/MD/2015/2016/2537,65,,,72
440,,TUMA/KCMUCo/MD/2015/2016/2538,9,,,72
702,,TUMA/KCMUCo/MD/2015/2016/2539,9,,,72
850,,TUMA/KCMUCo/MD/2015/2016/2540,65,,,72
827,,TUMA/KCMUCo/MD/2015/2016/2542,9,,,72
631,,TUMA/KCMUCo/MD/2015/2016/2543,9,,,72
761,,TUMA/KCMUCo/MD/2015/2016/2544,9,,,72
762,,TUMA/KCMUCo/MD/2015/2016/2545,9,,,72
811,,TUMA/KCMUCo/MD/2015/2016/2546,9,,,72
775,,TUMA/KCMUCo/MD/2015/2016/2547,65,,,72
488,,TUMA/KCMUCo/MD/2015/2016/2548,9,,,72
431,,TUMA/KCMUCo/MD/2015/2016/2550,9,,,72
788,,TUMA/KCMUCo/MD/2015/2016/2551,9,,,72
748,,TUMA/KCMUCo/MD/2015/2016/2552,9,,,72
777,,TUMA/KCMUCo/MD/2015/2016/2553,9,,,72
722,,TUMA/KCMUCo/MD/2015/2016/2555,65,,,72
