@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,compilationTime_!_ 2017:08:23:17:53:36,,,,,
@-header,columnCount_!_ 7,,,,,
@-header,maximumScore_!_ 80,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 8,,,,,
@-header,courseName_!_ Bachelor of Science in Health Laboratory Science,,,,,
@-header,year_!_ 2,,,,,
@-header,semester_!_ 2,,,,,
@-header,batchId_!_ 7,,,,,
@-header,batchName_!_ 2015/2016,,,,,
@-header,flags_!_ 0,,,,,
,,,,,,
,,,,,,231
Ref,GPA,Reg Number,Flags,Details,res,Paraitologyand Entomology
3488,,TUMA/KCMUCo/BScHLSc/2015/2016/0545,65,,,44
3750,,TUMA/KCMUCo/BScHLSc/2015/2016/0546,9,,,46
2781,,TUMA/KCMUCo/BScHLSc/2015/2016/0547,9,,,52
2915,,TUMA/KCMUCo/BScHLSc/2015/2016/0548,9,,,51
3400,,TUMA/KCMUCo/BScHLSc/2015/2016/0549,9,,,50
3847,,TUMA/KCMUCo/BScHLSc/2015/2016/0550,9,,,47
3411,,TUMA/KCMUCo/BScHLSc/2015/2016/0551,9,,,48
3860,,TUMA/KCMUCo/BScHLSc/2015/2016/0552,9,,,48
3399,,TUMA/KCMUCo/BScHLSc/2015/2016/0553,9,,,56
3439,,TUMA/KCMUCo/BScHLSc/2015/2016/0554,9,,,50
4026,,TUMA/KCMUCo/BScHLSc/2015/2016/0556,9,,,54
3382,,TUMA/KCMUCo/BScHLSc/2015/2016/0558,9,,,61
3751,,TUMA/KCMUCo/BScHLSc/2015/2016/0563,9,,,55
3998,,TUMA/KCMUCo/BScHLSc/2015/2016/0564,9,,,54
3351,,TUMA/KCMUCo/BScHLSc/2015/2016/0574,9,,,53
3879,,TUMA/KCMUCo/BScHLSc/2015/2016/0575,9,,,59
3987,,TUMA/KCMUCo/BScHLSc/2015/2016/0577,9,,,60
2926,,TUMA/KCMUCo/BScHLSc/2015/2016/0578,9,,,60
3991,,TUMA/KCMUCo/BScHLSc/2015/2016/0579,9,,,57
3178,,TUMA/KCMUCo/BScHLSc/2015/2016/0580,9,,,55
3353,,TUMA/KCMUCo/BScHLSc/2015/2016/0581,9,,,41
3239,,TUMA/KCMUCo/BScHLSc/2015/2016/0582,9,,,58
3145,,TUMA/KCMUCo/BScHLSc/2015/2016/0583,9,,,55
3660,,TUMA/KCMUCo/BScHLSc/2015/2016/0584,9,,,59
3360,,TUMA/KCMUCo/BScHLSc/2015/2016/0585,9,,,47
3535,,TUMA/KCMUCo/BScHLSc/2015/2016/0586,9,,,55
3955,,TUMA/KCMUCo/BScHLSc/2015/2016/0587,9,,,52
3138,,TUMA/KCMUCo/BScHLSc/2015/2016/0588,9,,,49
3597,,TUMA/KCMUCo/BScHLSc/2015/2016/0589,9,,,49
3026,,TUMA/KCMUCo/BScHLSc/2015/2016/0590,9,,,51
3219,,TUMA/KCMUCo/BScHLSc/2015/2016/0591,9,,,45
3303,,TUMA/KCMUCo/BScHLSc/2015/2016/0592,9,,,43
3352,,TUMA/KCMUCo/BScHLSc/2015/2016/0593,9,,,42
3308,,TUMA/KCMUCo/BScHLSc/2015/2016/0594,9,,,50
3251,,TUMA/KCMUCo/BScHLSc/2015/2016/0595,9,,,55
3952,,TUMA/KCMUCo/BScHLSc/2015/2016/0596,9,,,57
2832,,TUMA/KCMUCo/BScHLSc/2015/2016/0597,9,,,52
3315,,TUMA/KCMUCo/BScHLSc/2015/2016/0598,65,,,52
3489,,TUMA/KCMUCo/BScHLSc/2015/2016/0599,9,,,48
3926,,TUMA/KCMUCo/BScHLSc/2015/2016/0600,9,,,42
3683,,TUMA/KCMUCo/BScHLSc/2015/2016/0601,9,,,46
3122,,TUMA/KCMUCo/BScHLSc/2015/2016/0604,65,,,53
2957,,TUMA/KCMUCo/BScHLSc/2015/2016/0606,9,,,49
3113,,TUMA/KCMUCo/BScHLSc/2015/2016/0614,9,,,43
3110,,TUMA/KCMUCo/BScHLSc/2015/2016/0620,9,,,56
3981,,TUMA/KCMUCo/BScHLSc/2015/2016/0622,65,,,
3139,,TUMA/KCMUCo/BScHLSc/2015/2016/0623,9,,,66
3134,,TUMA/KCMUCo/BScHLSc/2015/2016/0625,9,,,55
2959,,TUMA/KCMUCo/BScHLSc/2015/2016/0626,9,,,67
2921,,TUMA/KCMUCo/BScHLSc/2015/2016/0627,9,,,51
3512,,TUMA/KCMUCo/BScHLSc/2015/2016/0630,9,,,58
3108,,TUMA/KCMUCo/BScHLSc/2015/2016/0636,9,,,45
3067,,TUMA/KCMUCo/BScHLSc/2015/2016/0639,9,,,58
3208,,TUMA/KCMUCo/BScHLSc/2015/2016/0642,9,,,52
3380,,TUMA/KCMUCo/BScHLSc/2015/2016/0645,9,,,64
2882,,TUMA/KCMUCo/BScHLSc/2015/2016/0649,9,,,47
