@-header,flags_!_0,,,,,,,,,,,,,
@-header,studentId_!_958,,,,,,,,,,,,,
@-header,dateOfBirth_!_1972:8:25:00:00:00,,,,,,,,,,,,,
@-header,sexId_!_1,,,,,,,,,,,,,
@-header,sexName_!_Male,,,,,,,,,,,,,
@-header,profileId_!_1,,,,,,,,,,,,,
@-header,profileName_!_Kilimanjaro Christian Medical University College,,,,,,,,,,,,,
@-header,profileCity_!_Moshi,,,,,,,,,,,,,
@-header,profilePostalAddress_!_P.O Box 2240, Moshi,,,,,,,,,,,,,
@-header,profileWebsite_!_www.kcmuco.ac.tz,,,,,,,,,,,,,
@-header,profileCountryId_!_227,,,,,,,,,,,,,
@-header,profileCountryName_!_Tanzania,,,,,,,,,,,,,
@-header,systemName_!_University Management Information System,,,,,,,,,,,,,
@-header,postalAddress_!_p.o box 575 SINGIDA,,,,,,,,,,,,,
@-header,physicalAddress_!_SINGIDA,,,,,,,,,,,,,
@-header,countryId_!_227,,,,,,,,,,,,,
@-header,countryName_!_Tanzania,,,,,,,,,,,,,
@-header,registrationNumber_!_TUMA/KCMUCo/DOT.2015/2016/TZ/0134,,,,,,,,,,,,,
@-header,fullname_!_FABIAN MJIE,,,,,,,,,,,,,
@-header,firstname_!_FABIAN,,,,,,,,,,,,,
@-header,middlename_!_MARCEL,,,,,,,,,,,,,
@-header,lastname_!_MJIE,,,,,,,,,,,,,
@-header,compilationTime_!_2017:12:15:11:50:51,,,,,,,,,,,,,
@-header,fileType_!_transcript,,,,,,,,,,,,,
@-header,courseId_!_2,,,,,,,,,,,,,
@-header,courseCode_!_DOT,,,,,,,,,,,,,
@-header,courseName_!_Diploma in Occupational Therapy,,,,,,,,,,,,,
@-header,duration_!_3,,,,,,,,,,,,,
@-header,levelId_!_12,,,,,,,,,,,,,
@-header,levelName_!_Ordinary Diploma (NTA Level 6),,,,,,,,,,,,,
@-header,levelCode_!_6,,,,,,,,,,,,,
@-header,departmentId_!_4,,,,,,,,,,,,,
@-header,departmentName_!_Faculty of Rehabilitation Medicine,,,,,,,,,,,,,
@-header,admissionYearId_!_7,,,,,,,,,,,,,
@-header,admissionYearName_!_2015/2016,,,,,,,,,,,,,
@-header,admissionYearNumber_!_7,,,,,,,,,,,,,
@-header,currentBatchId_!_6,,,,,,,,,,,,,
@-header,currentBatchName_!_2014/2015,,,,,,,,,,,,,
@-header,currentBatchNumber_!_6,,,,,,,,,,,,,
@-header,lastResultsCummulativeSemester_!_6,,,,,,,,,,,,,
@-header,currentCummulativeSemester_!_6,,,,,,,,,,,,,
@-header,allSemestersIncluded_!_1,,,,,,,,,,,,,
@-header,numberOfSemestersPerYear_!_2,,,,,,,,,,,,,
@-header,graduated_!_0,,,,,,,,,,,,,
@-header,grade_0_id_!_20,,,,,,,,,,,,,
@-header,grade_0_name_!_A,,,,,,,,,,,,,
@-header,grade_0_point_!_5,,,,,,,,,,,,,
@-header,grade_0_lowestMarks_!_80,,,,,,,,,,,,,
@-header,grade_0_highestMarks_!_101,,,,,,,,,,,,,
@-header,grade_0_extraInformation_!_,,,,,,,,,,,,,
@-header,grade_1_id_!_21,,,,,,,,,,,,,
@-header,grade_1_name_!_B+,,,,,,,,,,,,,
@-header,grade_1_point_!_4,,,,,,,,,,,,,
@-header,grade_1_lowestMarks_!_70,,,,,,,,,,,,,
@-header,grade_1_highestMarks_!_80,,,,,,,,,,,,,
@-header,grade_1_extraInformation_!_,,,,,,,,,,,,,
@-header,grade_2_id_!_22,,,,,,,,,,,,,
@-header,grade_2_name_!_B,,,,,,,,,,,,,
@-header,grade_2_point_!_3,,,,,,,,,,,,,
@-header,grade_2_lowestMarks_!_60,,,,,,,,,,,,,
@-header,grade_2_highestMarks_!_70,,,,,,,,,,,,,
@-header,grade_2_extraInformation_!_,,,,,,,,,,,,,
@-header,grade_3_id_!_23,,,,,,,,,,,,,
@-header,grade_3_name_!_C,,,,,,,,,,,,,
@-header,grade_3_point_!_2,,,,,,,,,,,,,
@-header,grade_3_lowestMarks_!_50,,,,,,,,,,,,,
@-header,grade_3_highestMarks_!_60,,,,,,,,,,,,,
@-header,grade_3_extraInformation_!_,,,,,,,,,,,,,
@-header,grade_4_id_!_24,,,,,,,,,,,,,
@-header,grade_4_name_!_D,,,,,,,,,,,,,
@-header,grade_4_point_!_1,,,,,,,,,,,,,
@-header,grade_4_lowestMarks_!_40,,,,,,,,,,,,,
@-header,grade_4_highestMarks_!_50,,,,,,,,,,,,,
@-header,grade_4_extraInformation_!_,,,,,,,,,,,,,
@-header,grade_5_id_!_25,,,,,,,,,,,,,
@-header,grade_5_name_!_E,,,,,,,,,,,,,
@-header,grade_5_point_!_0,,,,,,,,,,,,,
@-header,grade_5_lowestMarks_!_0,,,,,,,,,,,,,
@-header,grade_5_highestMarks_!_40,,,,,,,,,,,,,
@-header,grade_5_extraInformation_!_,,,,,,,,,,,,,
@-header,grade_6_id_!_26,,,,,,,,,,,,,
@-header,grade_6_name_!_I,,,,,,,,,,,,,
@-header,grade_6_point_!_0,,,,,,,,,,,,,
@-header,grade_6_lowestMarks_!_1001,,,,,,,,,,,,,
@-header,grade_6_highestMarks_!_1001,,,,,,,,,,,,,
@-header,grade_6_extraInformation_!_,,,,,,,,,,,,,
@-header,award_0_id_!_14,,,,,,,,,,,,,
@-header,award_0_name_!_First Class,,,,,,,,,,,,,
@-header,award_0_lowestGPA_!_4.4,,,,,,,,,,,,,
@-header,award_0_highestGPA_!_5.1,,,,,,,,,,,,,
@-header,award_0_extraInformation_!_,,,,,,,,,,,,,
@-header,award_1_id_!_15,,,,,,,,,,,,,
@-header,award_1_name_!_Upper Second,,,,,,,,,,,,,
@-header,award_1_lowestGPA_!_3.5,,,,,,,,,,,,,
@-header,award_1_highestGPA_!_4.4,,,,,,,,,,,,,
@-header,award_1_extraInformation_!_,,,,,,,,,,,,,
@-header,award_2_id_!_16,,,,,,,,,,,,,
@-header,award_2_name_!_Lower Second,,,,,,,,,,,,,
@-header,award_2_lowestGPA_!_2.7,,,,,,,,,,,,,
@-header,award_2_highestGPA_!_3.5,,,,,,,,,,,,,
@-header,award_2_extraInformation_!_,,,,,,,,,,,,,
@-header,award_3_id_!_17,,,,,,,,,,,,,
@-header,award_3_name_!_Pass,,,,,,,,,,,,,
@-header,award_3_lowestGPA_!_2.0,,,,,,,,,,,,,
@-header,award_3_highestGPA_!_2.7,,,,,,,,,,,,,
@-header,award_3_extraInformation_!_,,,,,,,,,,,,,
@-header,award_4_id_!_18,,,,,,,,,,,,,
@-header,award_4_name_!_No Award,,,,,,,,,,,,,
@-header,award_4_lowestGPA_!_0.0,,,,,,,,,,,,,
@-header,award_4_highestGPA_!_2.0,,,,,,,,,,,,,
@-header,award_4_extraInformation_!_,,,,,,,,,,,,,
@-header,sem_1_awardId_!_15,,,,,,,,,,,,,
@-header,sem_1_awardName_!_Upper Second,,,,,,,,,,,,,
@-header,sem_1_totalUnits_!_60,,,,,,,,,,,,,
@-header,sem_1_totalModulePoints_!_225,,,,,,,,,,,,,
@-header,sem_1_academicYearId_!_6,,,,,,,,,,,,,
@-header,sem_1_academicYear_!_2014/2015,,,,,,,,,,,,,
@-header,sem_1_gpa_!_3.7,,,,,,,,,,,,,
@-header,sem_2_awardId_!_15,,,,,,,,,,,,,
@-header,sem_2_awardName_!_Upper Second,,,,,,,,,,,,,
@-header,sem_2_totalUnits_!_60,,,,,,,,,,,,,
@-header,sem_2_totalModulePoints_!_235,,,,,,,,,,,,,
@-header,sem_2_academicYearId_!_6,,,,,,,,,,,,,
@-header,sem_2_academicYear_!_2014/2015,,,,,,,,,,,,,
@-header,sem_2_gpa_!_3.9,,,,,,,,,,,,,
@-header,sem_3_awardId_!_15,,,,,,,,,,,,,
@-header,sem_3_awardName_!_Upper Second,,,,,,,,,,,,,
@-header,sem_3_totalUnits_!_60,,,,,,,,,,,,,
@-header,sem_3_totalModulePoints_!_241,,,,,,,,,,,,,
@-header,sem_3_academicYearId_!_7,,,,,,,,,,,,,
@-header,sem_3_academicYear_!_2015/2016,,,,,,,,,,,,,
@-header,sem_3_gpa_!_4,,,,,,,,,,,,,
@-header,sem_4_awardId_!_15,,,,,,,,,,,,,
@-header,sem_4_awardName_!_Upper Second,,,,,,,,,,,,,
@-header,sem_4_totalUnits_!_60,,,,,,,,,,,,,
@-header,sem_4_totalModulePoints_!_248,,,,,,,,,,,,,
@-header,sem_4_academicYearId_!_7,,,,,,,,,,,,,
@-header,sem_4_academicYear_!_2015/2016,,,,,,,,,,,,,
@-header,sem_4_gpa_!_4.1,,,,,,,,,,,,,
@-header,sem_5_awardId_!_16,,,,,,,,,,,,,
@-header,sem_5_awardName_!_Lower Second,,,,,,,,,,,,,
@-header,sem_5_totalUnits_!_60,,,,,,,,,,,,,
